id_contrato,id_cliente,valor_contrato,saldo_devedor,data_contratacao,prazo_meses,status_contrato,data_carga
1046,496,28847.17,16956.05,2024-01-21,24,ativo,2025-03-28 18:36:55.490957
1047,299,37245.2,13875.54,2022-12-04,36,liquidado,2025-03-28 18:36:55.490957
1048,664,1702.09,1321.12,2021-05-20,36,liquidado,2025-03-28 18:36:55.490957
1049,541,16806.97,14337.32,2021-09-22,12,ativo,2025-03-28 18:36:55.490957
1050,437,62632.15,32333.37,2024-01-10,12,liquidado,2025-03-28 18:36:55.490957
1051,599,14268.46,5436.74,2024-08-09,36,liquidado,2025-03-28 18:36:55.490957
1052,379,41239.81,34653.2,2021-08-01,48,ativo,2025-03-28 18:36:55.490957
1053,17,90868.36,32820.9,2020-04-16,48,inadimplente,2025-03-28 18:36:55.490957
1054,76,81557.32,36861.65,2024-05-21,60,ativo,2025-03-28 18:36:55.490957
1055,85,95273.75,31907.38,2023-09-23,12,liquidado,2025-03-28 18:36:55.490957
1056,728,96527.93,47441.49,2022-03-31,60,inadimplente,2025-03-28 18:36:55.490957
1057,220,54110.57,35271.49,2024-04-18,12,liquidado,2025-03-28 18:36:55.490957
1058,1000,57118.98,54410.79,2024-03-19,60,ativo,2025-03-28 18:36:55.490957
1059,58,2314.84,1572.73,2023-04-28,60,inadimplente,2025-03-28 18:36:55.490957
1060,317,8149.11,6349.01,2025-01-06,24,ativo,2025-03-28 18:36:55.490957
1061,928,21809.0,11480.48,2024-05-19,36,ativo,2025-03-28 18:36:55.490957
1062,513,18066.25,16452.5,2021-11-11,48,ativo,2025-03-28 18:36:55.490957
1063,825,96271.47,63814.1,2020-12-25,60,liquidado,2025-03-28 18:36:55.490957
1064,790,27356.92,8807.28,2022-03-16,36,ativo,2025-03-28 18:36:55.490957
1065,468,50685.08,31347.19,2023-12-18,12,liquidado,2025-03-28 18:36:55.490957
1066,212,55078.51,19973.19,2022-03-27,48,ativo,2025-03-28 18:36:55.490957
1067,877,1062.12,1034.68,2023-12-09,48,ativo,2025-03-28 18:36:55.490957
1068,1000,72279.68,26802.46,2022-05-13,60,inadimplente,2025-03-28 18:36:55.490957
1069,992,79102.48,36670.59,2023-05-13,60,liquidado,2025-03-28 18:36:55.490957
1070,208,71652.37,65316.48,2024-12-16,12,liquidado,2025-03-28 18:36:55.490957
1071,775,42370.52,14031.27,2022-03-28,36,liquidado,2025-03-28 18:36:55.490957
1072,978,45873.48,41158.74,2021-04-07,12,ativo,2025-03-28 18:36:55.490957
1073,153,19975.46,12628.11,2021-12-12,36,ativo,2025-03-28 18:36:55.490957
1074,186,54033.21,31119.53,2022-09-07,36,ativo,2025-03-28 18:36:55.490957
1075,359,34755.69,30022.88,2023-08-30,12,inadimplente,2025-03-28 18:36:55.490957
1076,488,40948.48,21838.23,2023-01-05,60,liquidado,2025-03-28 18:36:55.490957
1077,17,91859.49,85966.07,2022-11-06,60,liquidado,2025-03-28 18:36:55.490957
1078,596,56186.66,55334.4,2024-09-22,60,inadimplente,2025-03-28 18:36:55.490957
1079,859,78064.41,32738.39,2023-01-06,12,inadimplente,2025-03-28 18:36:55.490957
1080,272,87853.66,44212.65,2025-02-12,48,inadimplente,2025-03-28 18:36:55.490957
1081,753,67563.82,35817.75,2020-10-03,12,ativo,2025-03-28 18:36:55.490957
1082,134,46318.7,38521.6,2023-07-05,24,ativo,2025-03-28 18:36:55.490957
1083,604,66739.27,31119.99,2023-07-02,48,liquidado,2025-03-28 18:36:55.490957
1084,103,34534.56,23988.26,2021-08-24,60,liquidado,2025-03-28 18:36:55.490957
1085,943,6175.63,5538.18,2022-02-22,24,liquidado,2025-03-28 18:36:55.490957
1086,711,35900.39,28931.35,2023-04-29,36,inadimplente,2025-03-28 18:36:55.490957
1087,797,13537.08,5752.77,2021-05-03,48,liquidado,2025-03-28 18:36:55.490957
1088,496,13245.39,9381.62,2024-10-24,36,ativo,2025-03-28 18:36:55.490957
1089,187,92405.32,62962.88,2024-10-23,24,ativo,2025-03-28 18:36:55.490957
1090,794,49860.82,30789.1,2021-01-07,48,liquidado,2025-03-28 18:36:55.490957
1091,874,53278.74,23520.25,2023-06-25,48,inadimplente,2025-03-28 18:36:55.490957
1092,235,99946.61,86113.16,2020-10-14,48,liquidado,2025-03-28 18:36:55.490957
1093,599,12400.42,8825.23,2024-02-10,36,ativo,2025-03-28 18:36:55.490957
1094,677,75874.7,51425.08,2020-04-25,24,liquidado,2025-03-28 18:36:55.490957
1095,84,11130.89,6537.72,2020-12-19,24,liquidado,2025-03-28 18:36:55.490957
1096,791,85096.98,57269.67,2020-08-19,48,liquidado,2025-03-28 18:36:55.490957
1097,123,74297.45,28426.52,2022-10-01,24,inadimplente,2025-03-28 18:36:55.490957
1098,562,3719.59,2166.8,2020-11-29,12,inadimplente,2025-03-28 18:36:55.490957
1099,395,58397.37,39602.3,2022-02-25,60,inadimplente,2025-03-28 18:36:55.490957
1100,78,51030.01,39598.28,2024-02-25,12,ativo,2025-03-28 18:36:55.490957
1101,906,72609.7,28698.21,2023-12-16,60,liquidado,2025-03-28 18:36:55.490957
1102,151,37858.4,18106.33,2022-08-11,12,ativo,2025-03-28 18:36:55.490957
1103,371,57085.3,43081.14,2023-06-19,24,ativo,2025-03-28 18:36:55.490957
1104,968,62958.28,21289.75,2022-09-10,36,inadimplente,2025-03-28 18:36:55.490957
1105,226,88670.38,27222.45,2021-08-04,48,ativo,2025-03-28 18:36:55.490957
1106,834,32562.91,23297.05,2023-12-25,12,inadimplente,2025-03-28 18:36:55.490957
1107,222,97041.57,30605.68,2024-05-14,12,liquidado,2025-03-28 18:36:55.490957
1108,326,30424.2,12015.69,2024-04-03,24,ativo,2025-03-28 18:36:55.490957
1109,888,64637.85,54807.85,2022-07-11,36,liquidado,2025-03-28 18:36:55.490957
1110,758,14983.13,14150.66,2024-10-04,48,ativo,2025-03-28 18:36:55.490957
1111,363,8179.71,6480.75,2021-09-08,60,liquidado,2025-03-28 18:36:55.490957
1112,907,65375.25,23750.39,2024-03-25,60,liquidado,2025-03-28 18:36:55.490957
1113,796,48885.39,25463.79,2023-07-29,48,liquidado,2025-03-28 18:36:55.490957
1114,118,13208.53,7669.92,2020-06-21,36,ativo,2025-03-28 18:36:55.490957
1115,993,80513.88,32800.47,2023-08-28,24,ativo,2025-03-28 18:36:55.490957
1116,293,80046.9,63642.07,2024-05-19,48,inadimplente,2025-03-28 18:36:55.490957
1117,190,38549.06,12839.05,2025-02-03,60,liquidado,2025-03-28 18:36:55.490957
1118,486,98607.48,83469.01,2023-04-30,12,inadimplente,2025-03-28 18:36:55.490957
1119,742,91222.84,62749.41,2023-02-22,24,liquidado,2025-03-28 18:36:55.490957
1120,916,16756.75,9181.16,2020-12-12,36,inadimplente,2025-03-28 18:36:55.490957
1121,775,66917.25,30170.24,2024-06-14,24,liquidado,2025-03-28 18:36:55.490957
1122,403,74310.44,61666.43,2024-02-04,24,ativo,2025-03-28 18:36:55.490957
1123,816,19565.2,6014.07,2021-03-23,48,ativo,2025-03-28 18:36:55.490957
1124,403,89295.44,44738.38,2025-01-24,36,liquidado,2025-03-28 18:36:55.490957
1125,191,39474.46,12870.85,2024-08-12,48,ativo,2025-03-28 18:36:55.490957
1126,635,83792.84,37775.83,2020-04-30,24,inadimplente,2025-03-28 18:36:55.490957
1127,798,52448.82,22731.49,2020-06-25,24,inadimplente,2025-03-28 18:36:55.490957
1128,432,50586.78,49928.9,2020-06-18,36,inadimplente,2025-03-28 18:36:55.490957
1129,936,90051.76,86325.05,2021-07-19,24,ativo,2025-03-28 18:36:55.490957
1130,367,7496.98,5132.34,2022-08-08,24,inadimplente,2025-03-28 18:36:55.490957
1131,712,26310.96,14607.75,2021-01-18,48,inadimplente,2025-03-28 18:36:55.490957
1132,104,80582.13,52879.58,2021-06-01,12,inadimplente,2025-03-28 18:36:55.490957
1133,500,21543.64,15041.1,2021-10-19,60,ativo,2025-03-28 18:36:55.490957
1134,894,54011.03,19422.4,2024-04-09,12,inadimplente,2025-03-28 18:36:55.490957
1135,419,96478.79,77425.14,2020-05-18,48,liquidado,2025-03-28 18:36:55.490957
1136,281,30085.65,23179.09,2021-01-06,24,liquidado,2025-03-28 18:36:55.490957
1137,278,78509.44,47879.64,2021-04-23,36,inadimplente,2025-03-28 18:36:55.490957
1138,561,17198.03,11968.5,2022-11-29,60,inadimplente,2025-03-28 18:36:55.490957
1139,348,37366.71,24967.04,2024-01-24,48,inadimplente,2025-03-28 18:36:55.490957
1140,273,88975.57,56828.25,2024-03-02,60,ativo,2025-03-28 18:36:55.490957
1141,801,93407.9,75331.06,2023-11-29,60,liquidado,2025-03-28 18:36:55.490957
1142,853,9352.72,7290.49,2021-06-04,36,ativo,2025-03-28 18:36:55.490957
1143,653,55029.22,30353.93,2024-10-07,24,ativo,2025-03-28 18:36:55.490957
1144,369,32226.22,25066.18,2023-01-01,24,ativo,2025-03-28 18:36:55.490957
1145,689,4719.06,3784.81,2022-05-02,48,inadimplente,2025-03-28 18:36:55.490957
1146,53,25069.33,20590.08,2022-08-05,12,liquidado,2025-03-28 18:36:55.490957
1147,900,90130.91,68983.73,2020-06-18,36,ativo,2025-03-28 18:36:55.490957
1148,180,65446.2,57406.92,2025-02-27,48,inadimplente,2025-03-28 18:36:55.490957
1149,22,41999.02,33116.44,2024-01-15,24,ativo,2025-03-28 18:36:55.490957
1150,192,1728.43,1145.51,2024-10-30,36,inadimplente,2025-03-28 18:36:55.490957
1151,231,92156.31,90119.05,2025-01-15,12,ativo,2025-03-28 18:36:55.490957
1152,354,94556.69,72953.03,2020-07-29,48,ativo,2025-03-28 18:36:55.490957
1153,664,90695.89,61593.2,2023-09-28,60,liquidado,2025-03-28 18:36:55.490957
1154,284,80279.47,59606.36,2024-08-20,12,liquidado,2025-03-28 18:36:55.490957
1155,140,61929.69,26932.22,2021-03-17,36,ativo,2025-03-28 18:36:55.490957
1156,333,72092.07,50970.37,2020-07-08,60,liquidado,2025-03-28 18:36:55.490957
1157,363,11518.33,4855.78,2023-06-16,36,ativo,2025-03-28 18:36:55.490957
1158,371,25418.99,15803.76,2020-11-08,36,liquidado,2025-03-28 18:36:55.490957
1159,109,27344.69,24151.76,2023-06-22,12,inadimplente,2025-03-28 18:36:55.490957
1160,289,69646.68,69190.49,2021-07-11,36,inadimplente,2025-03-28 18:36:55.490957
1161,508,85838.06,66863.24,2024-04-07,36,liquidado,2025-03-28 18:36:55.490957
1162,477,58723.7,57088.4,2020-11-23,36,liquidado,2025-03-28 18:36:55.490957
1163,550,51696.77,49550.48,2021-07-22,24,inadimplente,2025-03-28 18:36:55.490957
1164,812,21316.79,9222.99,2020-05-06,12,inadimplente,2025-03-28 18:36:55.490957
1165,938,88706.29,74730.61,2023-10-05,24,inadimplente,2025-03-28 18:36:55.490957
1166,224,27672.37,25492.04,2024-11-28,48,inadimplente,2025-03-28 18:36:55.490957
1167,226,26965.16,16320.65,2022-07-31,60,liquidado,2025-03-28 18:36:55.490957
1168,656,76918.04,37520.7,2024-04-27,24,liquidado,2025-03-28 18:36:55.490957
1169,415,94186.61,86382.75,2024-10-30,48,ativo,2025-03-28 18:36:55.490957
1170,604,62168.8,47627.54,2020-07-30,12,liquidado,2025-03-28 18:36:55.490957
1171,699,87542.72,69645.37,2021-01-01,36,inadimplente,2025-03-28 18:36:55.490957
1172,334,59932.41,40600.35,2021-11-08,36,liquidado,2025-03-28 18:36:55.490957
1173,104,43667.8,21908.8,2024-07-28,48,liquidado,2025-03-28 18:36:55.490957
1174,242,99688.08,59936.48,2024-02-01,12,ativo,2025-03-28 18:36:55.490957
1175,643,23809.11,18562.56,2023-03-15,12,liquidado,2025-03-28 18:36:55.490957
1176,785,94871.65,60786.71,2021-07-23,24,ativo,2025-03-28 18:36:55.490957
1177,108,36304.28,17534.17,2021-07-25,12,inadimplente,2025-03-28 18:36:55.490957
1178,983,22748.53,13975.75,2021-11-22,36,ativo,2025-03-28 18:36:55.490957
1179,702,65345.26,54082.2,2021-08-23,12,liquidado,2025-03-28 18:36:55.490957
1180,204,13560.41,9692.24,2022-11-25,24,ativo,2025-03-28 18:36:55.490957
1181,499,41175.4,40323.36,2024-02-20,24,inadimplente,2025-03-28 18:36:55.490957
1182,295,17203.89,8496.45,2020-09-06,60,liquidado,2025-03-28 18:36:55.490957
1183,839,41670.82,18851.46,2023-05-24,48,ativo,2025-03-28 18:36:55.490957
1184,293,89240.08,52467.03,2021-09-19,24,ativo,2025-03-28 18:36:55.490957
1185,605,20916.35,7447.15,2024-05-22,24,inadimplente,2025-03-28 18:36:55.490957
1186,329,9391.85,8127.13,2021-02-26,48,ativo,2025-03-28 18:36:55.490957
1187,653,85597.03,66613.57,2022-09-03,12,liquidado,2025-03-28 18:36:55.490957
1188,455,9996.78,8979.83,2021-09-06,60,inadimplente,2025-03-28 18:36:55.490957
1189,898,21732.35,14690.16,2020-07-30,24,inadimplente,2025-03-28 18:36:55.490957
1190,196,21968.02,18777.78,2024-07-18,60,ativo,2025-03-28 18:36:55.490957
1191,593,73247.28,59683.68,2021-05-26,60,ativo,2025-03-28 18:36:55.490957
1192,962,24027.78,9151.08,2023-11-21,60,liquidado,2025-03-28 18:36:55.490957
1193,583,92603.53,84044.8,2024-09-27,36,ativo,2025-03-28 18:36:55.490957
1194,875,46534.25,33731.8,2023-01-07,24,liquidado,2025-03-28 18:36:55.490957
1195,625,56336.37,30166.75,2024-11-14,12,ativo,2025-03-28 18:36:55.490957
1196,737,56354.53,36740.25,2024-04-20,24,liquidado,2025-03-28 18:36:55.490957
1197,92,75276.91,39302.25,2024-01-23,60,ativo,2025-03-28 18:36:55.490957
1198,52,26611.8,8465.94,2023-08-06,36,ativo,2025-03-28 18:36:55.490957
1199,439,1158.52,577.24,2024-05-27,24,ativo,2025-03-28 18:36:55.490957
1200,657,33028.94,14158.48,2024-08-19,60,liquidado,2025-03-28 18:36:55.490957
1201,500,12552.22,9529.66,2024-05-19,12,liquidado,2025-03-28 18:36:55.490957
1202,951,55426.69,34178.71,2022-04-27,48,ativo,2025-03-28 18:36:55.490957
1203,149,97502.21,85599.37,2022-07-12,48,ativo,2025-03-28 18:36:55.490957
1204,732,92632.72,60408.63,2024-04-01,36,ativo,2025-03-28 18:36:55.490957
1205,66,74216.76,26765.07,2020-06-16,24,liquidado,2025-03-28 18:36:55.490957
1206,558,34629.57,27818.4,2021-10-09,60,liquidado,2025-03-28 18:36:55.490957
1207,589,79260.85,48965.07,2021-03-19,36,inadimplente,2025-03-28 18:36:55.490957
1208,627,85585.55,70548.11,2023-06-17,48,ativo,2025-03-28 18:36:55.490957
1209,939,58577.29,39448.06,2022-01-16,12,inadimplente,2025-03-28 18:36:55.490957
1210,852,22015.47,14620.35,2021-12-03,24,liquidado,2025-03-28 18:36:55.490957
1211,330,13777.45,9310.82,2023-12-13,48,inadimplente,2025-03-28 18:36:55.490957
1212,887,87084.58,72704.03,2020-07-10,60,ativo,2025-03-28 18:36:55.490957
1213,134,67609.76,45386.23,2024-06-27,12,ativo,2025-03-28 18:36:55.490957
1214,125,42847.55,18879.23,2020-07-25,60,liquidado,2025-03-28 18:36:55.490957
1215,246,78168.82,65428.83,2024-12-03,48,liquidado,2025-03-28 18:36:55.490957
1216,716,8039.96,4357.34,2025-01-10,24,inadimplente,2025-03-28 18:36:55.490957
1217,455,41789.76,16585.45,2021-09-21,12,ativo,2025-03-28 18:36:55.490957
1218,146,94838.48,33052.46,2020-10-01,12,inadimplente,2025-03-28 18:36:55.490957
1219,823,26331.38,15402.64,2023-08-19,24,liquidado,2025-03-28 18:36:55.490957
1220,271,79619.32,51451.43,2020-08-17,36,inadimplente,2025-03-28 18:36:55.490957
1221,203,41649.27,38692.91,2022-05-28,24,liquidado,2025-03-28 18:36:55.490957
1222,815,89331.55,53747.13,2021-03-28,24,liquidado,2025-03-28 18:36:55.490957
1223,372,41465.63,24889.47,2020-12-12,48,liquidado,2025-03-28 18:36:55.490957
1224,43,25868.01,13565.11,2021-10-14,24,ativo,2025-03-28 18:36:55.490957
1225,395,56412.03,31099.98,2024-08-06,36,liquidado,2025-03-28 18:36:55.490957
1226,213,74898.76,69315.58,2021-12-18,48,inadimplente,2025-03-28 18:36:55.490957
1227,396,74699.77,30356.95,2023-02-01,12,liquidado,2025-03-28 18:36:55.490957
1228,292,25388.48,8740.68,2024-02-05,60,ativo,2025-03-28 18:36:55.490957
1229,664,87573.04,28934.43,2020-09-17,12,ativo,2025-03-28 18:36:55.490957
1230,587,86575.9,44721.47,2021-11-04,60,ativo,2025-03-28 18:36:55.490957
1231,698,40687.33,20676.3,2025-02-17,60,inadimplente,2025-03-28 18:36:55.490957
1232,387,8200.89,6996.11,2022-07-03,48,inadimplente,2025-03-28 18:36:55.490957
1233,554,80518.0,55824.25,2024-08-08,24,inadimplente,2025-03-28 18:36:55.490957
1234,385,36197.45,31354.27,2022-11-14,24,ativo,2025-03-28 18:36:55.490957
1235,670,3461.09,1047.81,2022-02-01,36,ativo,2025-03-28 18:36:55.490957
1236,534,46475.26,40553.12,2023-09-15,12,ativo,2025-03-28 18:36:55.490957
1237,979,66485.15,61983.54,2020-09-11,48,ativo,2025-03-28 18:36:55.490957
1238,105,44428.11,20116.66,2023-10-11,24,inadimplente,2025-03-28 18:36:55.490957
1239,167,42095.61,15261.26,2025-03-22,60,ativo,2025-03-28 18:36:55.490957
1240,371,8477.18,7454.04,2020-12-25,60,ativo,2025-03-28 18:36:55.490957
1241,337,57931.97,49277.42,2022-04-25,60,ativo,2025-03-28 18:36:55.490957
1242,673,85918.65,54289.54,2021-05-06,48,liquidado,2025-03-28 18:36:55.490957
1243,363,93412.06,50556.25,2023-08-30,48,ativo,2025-03-28 18:36:55.490957
1244,644,71171.13,30213.27,2020-08-08,60,inadimplente,2025-03-28 18:36:55.490957
1245,856,93906.32,39418.13,2022-03-20,36,ativo,2025-03-28 18:36:55.490957
1246,540,64290.25,57695.73,2021-04-22,24,ativo,2025-03-28 18:36:55.490957
1247,42,68238.0,24009.71,2022-08-03,36,ativo,2025-03-28 18:36:55.490957
1248,837,29452.85,20337.65,2022-02-01,12,inadimplente,2025-03-28 18:36:55.490957
1249,71,18246.86,17772.88,2020-04-01,36,ativo,2025-03-28 18:36:55.490957
1250,902,57659.2,57627.21,2022-01-12,48,ativo,2025-03-28 18:36:55.490957
1251,817,60220.56,43435.79,2024-11-07,60,inadimplente,2025-03-28 18:36:55.490957
1252,994,79491.16,74247.11,2022-05-17,48,ativo,2025-03-28 18:36:55.490957
1253,847,27165.68,13611.88,2022-06-28,60,liquidado,2025-03-28 18:36:55.490957
1254,208,17308.36,10400.28,2024-02-03,24,ativo,2025-03-28 18:36:55.490957
1255,541,31958.62,22744.97,2023-04-15,24,ativo,2025-03-28 18:36:55.490957
1256,807,55679.83,40045.95,2022-02-07,48,ativo,2025-03-28 18:36:55.490957
1257,916,87599.96,83842.23,2023-08-25,48,liquidado,2025-03-28 18:36:55.490957
1258,944,56864.07,33390.86,2020-08-01,24,liquidado,2025-03-28 18:36:55.490957
1259,852,40449.4,21108.08,2023-07-31,12,inadimplente,2025-03-28 18:36:55.490957
1260,535,31971.62,11785.74,2024-02-29,12,liquidado,2025-03-28 18:36:55.490957
1261,909,58400.73,43187.61,2023-04-26,36,ativo,2025-03-28 18:36:55.490957
1262,123,79051.55,68986.15,2022-05-01,12,liquidado,2025-03-28 18:36:55.490957
1263,520,34036.72,17751.11,2020-11-02,60,liquidado,2025-03-28 18:36:55.490957
1264,542,6396.68,4903.49,2023-10-21,12,liquidado,2025-03-28 18:36:55.490957
1265,293,6416.7,4330.18,2022-04-17,24,ativo,2025-03-28 18:36:55.490957
1266,387,71268.72,45437.92,2024-01-03,24,liquidado,2025-03-28 18:36:55.490957
1267,43,77252.65,63609.09,2023-09-12,24,liquidado,2025-03-28 18:36:55.490957
1268,350,20527.02,9226.41,2023-12-27,48,ativo,2025-03-28 18:36:55.490957
1269,757,29702.55,26645.0,2025-03-06,60,liquidado,2025-03-28 18:36:55.490957
1270,558,36968.93,21190.65,2021-09-08,36,inadimplente,2025-03-28 18:36:55.490957
1271,629,29595.1,21010.24,2023-08-09,24,ativo,2025-03-28 18:36:55.490957
1272,178,12994.39,4675.2,2023-09-20,12,liquidado,2025-03-28 18:36:55.490957
1273,115,83907.64,43372.36,2020-09-08,60,ativo,2025-03-28 18:36:55.490957
1274,326,8101.8,3716.55,2024-11-11,12,inadimplente,2025-03-28 18:36:55.490957
1275,509,60641.67,22745.04,2023-11-05,60,inadimplente,2025-03-28 18:36:55.490957
1276,976,28243.83,26456.3,2024-03-20,24,liquidado,2025-03-28 18:36:55.490957
1277,345,95818.9,33958.09,2023-08-08,12,inadimplente,2025-03-28 18:36:55.490957
1278,47,39891.07,16983.86,2024-12-06,12,ativo,2025-03-28 18:36:55.490957
1279,419,43323.25,35221.23,2024-12-10,24,inadimplente,2025-03-28 18:36:55.490957
1280,297,48350.08,20618.68,2024-10-14,24,ativo,2025-03-28 18:36:55.490957
1281,105,1968.16,693.95,2020-05-26,48,inadimplente,2025-03-28 18:36:55.490957
1282,382,94376.39,89866.33,2023-12-10,48,ativo,2025-03-28 18:36:55.490957
1283,913,15790.54,10374.22,2022-02-16,60,ativo,2025-03-28 18:36:55.490957
1284,963,48227.77,42654.07,2020-12-21,24,ativo,2025-03-28 18:36:55.490957
1285,310,12051.96,4589.17,2023-06-07,24,liquidado,2025-03-28 18:36:55.490957
1286,414,48677.32,37792.91,2024-07-30,48,inadimplente,2025-03-28 18:36:55.490957
1287,3,26988.52,9085.5,2021-02-04,12,ativo,2025-03-28 18:36:55.490957
1288,654,85297.43,54432.25,2023-06-29,60,ativo,2025-03-28 18:36:55.490957
1289,992,20855.9,9400.83,2021-03-17,36,inadimplente,2025-03-28 18:36:55.490957
1290,684,61919.44,36431.08,2025-01-01,48,inadimplente,2025-03-28 18:36:55.490957
1291,213,85200.65,77915.41,2020-10-22,36,ativo,2025-03-28 18:36:55.490957
1292,381,40900.84,30855.91,2025-03-12,60,liquidado,2025-03-28 18:36:55.490957
1293,614,65753.68,43273.38,2021-01-20,24,inadimplente,2025-03-28 18:36:55.490957
1294,88,94814.74,59981.66,2022-04-16,24,ativo,2025-03-28 18:36:55.490957
1295,578,50296.91,26004.7,2022-10-03,24,ativo,2025-03-28 18:36:55.490957
1296,737,54230.67,16448.09,2023-12-04,12,ativo,2025-03-28 18:36:55.490957
1297,152,14513.8,6677.36,2023-04-13,36,inadimplente,2025-03-28 18:36:55.490957
1298,624,79266.19,37260.0,2020-05-05,36,inadimplente,2025-03-28 18:36:55.490957
1299,637,82120.42,45320.41,2023-08-19,36,ativo,2025-03-28 18:36:55.490957
1300,177,70560.33,68386.09,2020-04-07,36,liquidado,2025-03-28 18:36:55.490957
1301,289,96927.82,92387.17,2024-10-21,24,inadimplente,2025-03-28 18:36:55.490957
1302,604,13519.96,12029.9,2021-01-29,12,ativo,2025-03-28 18:36:55.490957
1303,830,42018.37,15911.11,2021-09-23,24,liquidado,2025-03-28 18:36:55.490957
1304,64,7007.62,4129.87,2023-11-07,48,inadimplente,2025-03-28 18:36:55.490957
1305,157,75118.55,66070.33,2021-06-16,12,inadimplente,2025-03-28 18:36:55.490957
1306,66,51360.5,41334.21,2020-08-03,12,liquidado,2025-03-28 18:36:55.490957
1307,73,84410.92,43239.13,2021-07-31,60,ativo,2025-03-28 18:36:55.490957
1308,520,16579.79,5334.51,2021-09-22,48,ativo,2025-03-28 18:36:55.490957
1309,783,35527.36,27914.33,2021-11-28,48,liquidado,2025-03-28 18:36:55.490957
1310,495,67036.65,62887.34,2024-12-10,12,inadimplente,2025-03-28 18:36:55.490957
1311,623,24397.93,18614.28,2024-10-23,36,ativo,2025-03-28 18:36:55.490957
