id_operacao,id_cliente,produto,regiao,data_inicio,valor_contratado,prazo_meses,taxa_juros_aa,data_vencimento,atraso_max_dias,default,ead,perda_real,lgd,renda_cliente,idade_cliente,score_credito,estado_civil,grau_instrucao,tempo_emprego,profissao,tipo_residencia,numero_dependentes,tem_cartao_credito,tem_outros_creditos,possui_veiculo,possui_imovel
O001767,C00588,Cheque Especial,Centro-Oeste,2020-02-15 09:10:34.550707,24954.3,60,5.75,2025-02-15 09:10:34.550707,0,0,0.0,0.0,0.0,3884.27,34,790.0,Casado,Superior,7.9,Autônomo,Financiada,4,Sim,Sim,Não,Não
O001768,C01614,Crédito Pessoal,Centro-Oeste,2023-11-11 13:29:07.758481,7125.39,24,16.7,2025-11-11 13:29:07.758481,0,0,0.0,0.0,0.0,7500.17,20,745.0,Divorciado,Pós-graduação,21.0,Vendedor,Outros,2,Não,Sim,Sim,Não
O001769,C00636,Cartão de Crédito,Centro-Oeste,2020-06-27 03:31:04.652863,10553.63,48,22.63,2024-06-27 03:31:04.652863,0,0,0.0,0.0,0.0,9777.13,55,474.0,Casado,Mestrado/Doutorado,17.2,Autônomo,Alugada,2,Sim,Sim,Não,Não
O001770,C02572,Consignado,Sudeste,2020-06-11 10:22:52.385788,28626.34,60,15.86,2025-06-11 10:22:52.385788,0,0,0.0,0.0,0.0,18263.05,69,512.0,Solteiro,Fundamental,3.3,Gerente,Outros,3,Sim,Não,Sim,Sim
O001771,C00280,Consignado,Sudeste,2020-01-14 06:46:02.692680,14355.67,36,20.64,2023-01-14 06:46:02.692680,0,0,0.0,0.0,0.0,16222.16,51,546.0,Viúvo,Mestrado/Doutorado,9.5,Engenheiro,Alugada,3,Sim,Sim,Sim,Não
O001772,C02613,Cheque Especial,Nordeste,2022-07-10 14:29:08.795834,45897.84,36,22.72,2025-07-10 14:29:08.795834,15,0,0.0,0.0,0.0,6066.24,30,734.0,Viúvo,Fundamental,29.0,Aposentado,Cedido,2,Sim,Sim,Não,Não
O001773,C01985,Financiamento Auto,Sudeste,2020-08-01 14:23:04.674509,49764.53,12,13.15,2021-08-01 14:23:04.674509,30,0,0.0,0.0,0.0,3969.38,21,660.0,Viúvo,Pós-graduação,13.2,Estudante,Financiada,4,Não,Sim,Não,Sim
O001774,C02282,Crédito Pessoal,Sudeste,2020-09-28 13:34:44.508062,694.37,36,13.23,2023-09-28 13:34:44.508062,120,1,682.00488275743,204.82,0.3,8194.28,31,755.0,Viúvo,Pós-graduação,26.7,Autônomo,Outros,1,Sim,Sim,Não,Não
O001775,C00186,Crédito Pessoal,Norte,2023-09-01 00:04:35.093860,38075.39,12,23.43,2024-09-01 00:04:35.093860,15,0,0.0,0.0,0.0,13709.7,38,558.0,Divorciado,Fundamental,16.8,Estudante,Outros,2,Sim,Sim,Não,Não
O001776,C00805,Crédito Pessoal,Sudeste,2022-12-22 14:45:16.534448,6209.12,60,11.81,2027-12-22 14:45:16.534448,60,0,0.0,0.0,0.0,9346.42,24,585.0,Divorciado,Fundamental,13.4,Analista,Cedido,3,Sim,Não,Sim,Sim
O001777,C00075,Consignado,Sul,2020-05-14 01:26:24.395595,28943.84,24,18.23,2022-05-14 01:26:24.395595,0,0,0.0,0.0,0.0,14576.86,23,304.0,União Estável,Superior,19.3,Analista,Alugada,3,Sim,Não,Sim,Sim
O001778,C02986,Consignado,Norte,2019-08-11 10:05:08.991935,11809.94,24,17.4,2021-08-11 10:05:08.991935,15,0,0.0,0.0,0.0,19390.15,66,591.0,Viúvo,Pós-graduação,23.7,Professor,Cedido,0,Sim,Não,Sim,Não
O001779,C00710,Consignado,Nordeste,2022-05-19 20:03:15.714992,48261.26,24,14.7,2024-05-19 20:03:15.714992,15,0,0.0,0.0,0.0,14107.8,62,793.0,Casado,Médio,25.1,Professor,Alugada,2,Sim,Sim,Sim,Não
O001780,C02281,Financiamento Auto,Sul,2020-11-23 22:36:19.149833,43852.45,60,17.84,2025-11-23 22:36:19.149833,15,0,0.0,0.0,0.0,6206.24,49,712.0,Casado,Médio,14.5,Engenheiro,Financiada,4,Sim,Sim,Sim,Não
O001781,C01192,Consignado,Nordeste,2023-11-24 19:01:53.524832,29972.2,60,19.06,2028-11-24 19:01:53.524832,0,0,0.0,0.0,0.0,12270.15,48,804.0,Divorciado,Fundamental,12.5,Aposentado,Alugada,0,Sim,Sim,Sim,Não
O001782,C00535,Crédito Pessoal,Centro-Oeste,2023-02-02 12:55:57.913387,9212.82,48,23.5,2027-02-02 12:55:57.913387,180,1,5733.790560308019,3799.66,0.66,15726.27,71,666.0,Divorciado,Fundamental,5.7,Autônomo,Cedido,3,Sim,Sim,Sim,Não
O001783,C01431,Crédito Pessoal,Centro-Oeste,2023-10-09 03:52:05.579566,39242.72,36,21.02,2026-10-09 03:52:05.579566,30,0,0.0,0.0,0.0,9912.69,62,580.0,Solteiro,Médio,18.3,Aposentado,Cedido,3,Sim,Sim,Não,Não
O001784,C02022,Cheque Especial,Centro-Oeste,2023-01-08 10:10:24.698272,26254.75,60,12.16,2028-01-08 10:10:24.698272,0,0,0.0,0.0,0.0,11863.11,48,541.0,Solteiro,Fundamental,7.9,Vendedor,Alugada,5,Sim,Não,Sim,Não
O001785,C01254,Financiamento Auto,Sudeste,2020-06-14 01:49:34.166246,30772.38,36,13.64,2023-06-14 01:49:34.166246,60,0,0.0,0.0,0.0,3815.94,57,754.0,Viúvo,Pós-graduação,17.8,Professor,Outros,3,Sim,Sim,Sim,Não
O001786,C00896,Cartão de Crédito,Sudeste,2020-06-08 22:12:32.265718,36038.19,24,23.07,2022-06-08 22:12:32.265718,0,0,0.0,0.0,0.0,5292.21,70,589.0,União Estável,Pós-graduação,6.2,Professor,Financiada,5,Sim,Sim,Sim,Não
O001787,C00972,Consignado,Norte,2022-07-27 07:23:18.212747,21108.43,36,10.42,2025-07-27 07:23:18.212747,360,1,19669.497577945735,12916.29,0.66,18831.35,65,759.0,Viúvo,Superior,29.0,Estudante,Cedido,2,Sim,Não,Não,Não
O001788,C00647,Cartão de Crédito,Sul,2020-09-24 02:43:18.902597,883.08,48,11.5,2024-09-24 02:43:18.902597,60,0,0.0,0.0,0.0,12481.46,44,350.0,Casado,Médio,11.9,Engenheiro,Financiada,1,Não,Sim,Sim,Sim
O001789,C02341,Consignado,Sul,2021-03-18 08:04:25.318847,18526.5,24,18.78,2023-03-18 08:04:25.318847,0,0,0.0,0.0,0.0,15396.79,56,446.0,Casado,Médio,26.1,Autônomo,Cedido,0,Sim,Não,Sim,Sim
O001790,C02039,Financiamento Auto,Centro-Oeste,2020-04-13 00:14:46.052659,20974.5,36,7.22,2023-04-13 00:14:46.052659,90,1,18145.468691970844,13790.52,0.76,5668.36,42,389.0,Divorciado,Fundamental,26.4,Professor,Cedido,5,Sim,Não,Sim,Sim
O001791,C00038,Financiamento Auto,Centro-Oeste,2021-05-24 07:40:18.192439,18662.81,48,20.74,2025-05-24 07:40:18.192439,0,0,0.0,0.0,0.0,3306.93,67,811.0,Divorciado,Mestrado/Doutorado,27.2,Gerente,Cedido,4,Sim,Não,Sim,Sim
O001792,C01256,Crédito Pessoal,Sudeste,2020-01-04 18:34:43.375390,41637.22,36,23.97,2023-01-04 18:34:43.375390,30,0,0.0,0.0,0.0,9460.66,45,388.0,União Estável,Pós-graduação,0.3,Vendedor,Financiada,2,Sim,Sim,Sim,Sim
O001793,C02216,Financiamento Auto,Nordeste,2021-09-09 21:42:47.010380,16951.43,48,17.86,2025-09-09 21:42:47.010380,0,0,0.0,0.0,0.0,7137.9,45,838.0,Solteiro,Médio,1.2,Professor,Alugada,5,Sim,Sim,Não,Sim
O001794,C00103,Cartão de Crédito,Sul,2023-08-30 18:26:53.878952,21108.7,36,6.44,2026-08-30 18:26:53.878952,60,0,0.0,0.0,0.0,7315.59,56,367.0,Casado,Mestrado/Doutorado,25.7,Professor,Financiada,1,Não,Sim,Sim,Não
O001795,C00145,Cartão de Crédito,Sul,2022-06-24 12:18:10.685991,3549.37,24,9.77,2024-06-24 12:18:10.685991,60,0,0.0,0.0,0.0,6769.55,39,826.0,Solteiro,Pós-graduação,6.8,Professor,Alugada,3,Não,Não,Sim,Sim
O001796,C00755,Financiamento Auto,Nordeste,2019-09-08 12:33:19.513010,35984.46,24,6.95,2021-09-08 12:33:19.513010,90,1,23501.456417678924,17002.78,0.72,4076.53,27,459.0,Viúvo,Pós-graduação,19.5,Analista,Financiada,2,Sim,Não,Sim,Sim
O001797,C02708,Cartão de Crédito,Sul,2022-01-28 14:39:14.786477,11163.23,12,11.18,2023-01-28 14:39:14.786477,0,0,0.0,0.0,0.0,6413.28,59,522.0,Solteiro,Pós-graduação,18.3,Analista,Alugada,2,Sim,Sim,Não,Não
O001798,C00366,Consignado,Sul,2021-12-06 23:10:33.014646,12133.07,48,23.79,2025-12-06 23:10:33.014646,15,0,0.0,0.0,0.0,8642.9,33,807.0,Casado,Médio,8.8,Aposentado,Cedido,5,Sim,Não,Não,Sim
O001799,C02201,Cheque Especial,Sudeste,2020-03-18 11:39:43.496534,29549.28,36,12.18,2023-03-18 11:39:43.496534,0,0,0.0,0.0,0.0,19570.81,45,744.0,Viúvo,Pós-graduação,27.1,Autônomo,Alugada,2,Não,Sim,Sim,Não
O001800,C02876,Crédito Pessoal,Sul,2022-05-07 10:43:39.584345,49185.9,36,8.69,2025-05-07 10:43:39.584345,15,0,0.0,0.0,0.0,10312.21,41,598.0,União Estável,Médio,18.8,Gerente,Outros,1,Sim,Sim,Não,Sim
O001801,C02470,Cheque Especial,Centro-Oeste,2021-08-27 03:37:02.101068,20802.16,36,18.23,2024-08-27 03:37:02.101068,15,0,0.0,0.0,0.0,11545.95,29,329.0,Viúvo,Superior,21.3,Estudante,Outros,2,Sim,Não,Sim,Não
O001802,C02367,Cartão de Crédito,Centro-Oeste,2022-03-10 05:58:20.335074,16694.3,60,22.99,2027-03-10 05:58:20.335074,90,1,12728.76183401021,8672.77,0.68,3775.56,61,672.0,União Estável,Superior,27.7,Vendedor,Financiada,3,Sim,Sim,Não,Não
O001803,C01831,Crédito Pessoal,Norte,2019-04-06 19:06:37.726446,2292.21,48,5.69,2023-04-06 19:06:37.726446,60,0,0.0,0.0,0.0,19629.45,63,314.0,Casado,Mestrado/Doutorado,23.5,Aposentado,Outros,0,Não,Não,Sim,Não
O001804,C01728,Cheque Especial,Sudeste,2021-01-24 06:35:59.398489,39475.01,36,18.37,2024-01-24 06:35:59.398489,30,0,0.0,0.0,0.0,19938.89,27,444.0,Casado,Médio,21.0,Aposentado,Cedido,5,Sim,Sim,Sim,Não
O001805,C02533,Cheque Especial,Sudeste,2022-08-02 04:16:58.309538,13433.73,12,10.78,2023-08-02 04:16:58.309538,0,0,0.0,0.0,0.0,6950.46,67,821.0,Casado,Médio,5.1,Analista,Outros,4,Sim,Não,Sim,Não
O001806,C00083,Cartão de Crédito,Centro-Oeste,2019-07-03 11:52:00.585292,38557.58,24,12.48,2021-07-03 11:52:00.585292,15,0,0.0,0.0,0.0,7621.61,58,433.0,Viúvo,Pós-graduação,2.4,Autônomo,Financiada,3,Sim,Sim,Sim,Sim
O001807,C01312,Crédito Pessoal,Sudeste,2022-11-07 15:33:12.040937,14472.14,60,9.74,2027-11-07 15:33:12.040937,360,1,11649.90479844004,10188.42,0.87,18054.11,67,340.0,Casado,Médio,15.3,Estudante,Outros,2,Sim,Sim,Sim,Sim
O001808,C01895,Crédito Pessoal,Sudeste,2019-01-10 10:56:50.469476,1979.5,60,23.12,2024-01-10 10:56:50.469476,60,0,0.0,0.0,0.0,11769.07,73,550.0,Casado,Superior,26.6,Vendedor,Cedido,5,Sim,Não,Sim,Sim
O001809,C01513,Cheque Especial,Norte,2021-10-01 09:26:32.572130,25161.47,24,22.72,2023-10-01 09:26:32.572130,90,1,22285.921987310412,14701.44,0.66,19177.19,31,521.0,Solteiro,Fundamental,4.4,Estudante,Financiada,5,Sim,Sim,Não,Sim
O001810,C01657,Crédito Pessoal,Nordeste,2023-08-23 14:33:57.569202,45349.87,60,17.1,2028-08-23 14:33:57.569202,0,0,0.0,0.0,0.0,11745.34,28,321.0,Solteiro,Médio,29.3,Analista,Outros,4,Sim,Sim,Sim,Não
O001811,C02127,Crédito Pessoal,Sul,2021-01-12 14:32:46.959913,10924.26,12,5.32,2022-01-12 14:32:46.959913,90,1,8435.48331206076,4911.08,0.58,13241.42,73,836.0,Casado,Médio,18.8,Aposentado,Financiada,1,Sim,Não,Sim,Não
O001812,C01616,Consignado,Norte,2023-09-03 10:24:21.306641,8119.05,12,23.93,2024-09-03 10:24:21.306641,90,1,6721.515802868547,6601.34,0.98,13885.51,29,588.0,Casado,Mestrado/Doutorado,11.6,Aposentado,Financiada,3,Não,Não,Não,Não
O001813,C00151,Cartão de Crédito,Nordeste,2023-05-23 01:54:12.320364,9646.84,24,14.35,2025-05-23 01:54:12.320364,15,0,0.0,0.0,0.0,18302.92,53,821.0,União Estável,Superior,4.2,Professor,Própria,2,Sim,Sim,Sim,Sim
O001814,C02804,Cartão de Crédito,Sul,2021-05-21 08:14:42.703120,34668.69,48,14.78,2025-05-21 08:14:42.703120,15,0,0.0,0.0,0.0,19262.51,22,668.0,Viúvo,Pós-graduação,13.5,Vendedor,Cedido,3,Sim,Sim,Não,Não
O001815,C00730,Consignado,Centro-Oeste,2019-12-31 00:10:18.085588,18686.15,60,20.46,2024-12-31 00:10:18.085588,0,0,0.0,0.0,0.0,4527.63,55,617.0,Divorciado,Médio,28.0,Autônomo,Outros,5,Sim,Não,Não,Não
O001816,C02063,Cheque Especial,Nordeste,2023-10-26 03:26:05.652323,13175.01,36,17.27,2026-10-26 03:26:05.652323,90,1,8698.927823140451,4162.99,0.48,16418.47,33,850.0,Divorciado,Mestrado/Doutorado,17.4,Estudante,Financiada,0,Sim,Sim,Sim,Sim
O001817,C00101,Financiamento Auto,Sul,2020-08-09 03:08:43.270150,17216.03,36,7.43,2023-08-09 03:08:43.270150,0,0,0.0,0.0,0.0,2081.44,60,390.0,União Estável,Mestrado/Doutorado,2.6,Vendedor,Alugada,2,Sim,Não,Sim,Não
O001818,C00780,Cheque Especial,Norte,2022-03-24 18:19:43.692938,15800.25,12,7.11,2023-03-24 18:19:43.692938,0,0,0.0,0.0,0.0,13361.23,42,525.0,Divorciado,Fundamental,17.1,Vendedor,Própria,4,Sim,Sim,Não,Não
O001819,C01059,Consignado,Sul,2023-07-15 23:38:19.653433,27416.97,48,10.04,2027-07-15 23:38:19.653433,60,0,0.0,0.0,0.0,10377.7,62,801.0,Casado,Mestrado/Doutorado,22.3,Aposentado,Outros,3,Sim,Não,Sim,Sim
O001820,C02399,Crédito Pessoal,Sudeste,2019-06-13 06:22:46.410256,7100.01,48,6.41,2023-06-13 06:22:46.410256,0,0,0.0,0.0,0.0,13447.71,39,496.0,União Estável,Fundamental,26.5,Professor,Cedido,0,Sim,Sim,Não,Sim
O001821,C02331,Consignado,Sul,2021-11-13 19:02:27.128693,25681.71,60,21.66,2026-11-13 19:02:27.128693,15,0,0.0,0.0,0.0,6265.73,47,322.0,Viúvo,Fundamental,12.4,Engenheiro,Alugada,3,Sim,Sim,Sim,Não
O001822,C00637,Cartão de Crédito,Centro-Oeste,2021-09-03 15:40:11.020584,15931.54,60,5.79,2026-09-03 15:40:11.020584,0,0,0.0,0.0,0.0,11353.42,20,348.0,Solteiro,Médio,26.0,Autônomo,Outros,0,Sim,Não,Sim,Não
O001823,C01760,Crédito Pessoal,Norte,2022-08-12 16:33:15.505265,46665.26,24,23.92,2024-08-12 16:33:15.505265,0,0,0.0,0.0,0.0,11637.25,53,405.0,Solteiro,Pós-graduação,26.8,Engenheiro,Alugada,4,Sim,Sim,Sim,Sim
O001824,C01697,Cheque Especial,Nordeste,2023-09-06 10:07:07.799079,21379.92,12,7.22,2024-09-06 10:07:07.799079,60,0,0.0,0.0,0.0,1977.52,44,713.0,Viúvo,Mestrado/Doutorado,26.5,Autônomo,Cedido,1,Sim,Não,Sim,Não
O001825,C00525,Crédito Pessoal,Sul,2023-07-25 15:27:43.143622,5450.47,24,22.15,2025-07-25 15:27:43.143622,0,0,0.0,0.0,0.0,17009.08,32,465.0,Casado,Superior,15.9,Gerente,Financiada,0,Sim,Sim,Não,Sim
O001826,C00165,Cartão de Crédito,Norte,2019-11-16 11:50:13.797838,46713.64,24,9.74,2021-11-16 11:50:13.797838,15,0,0.0,0.0,0.0,3170.36,36,644.0,Viúvo,Pós-graduação,9.5,Gerente,Financiada,1,Não,Não,Sim,Sim
O001827,C00428,Consignado,Centro-Oeste,2023-05-30 02:19:47.368631,46906.26,48,18.21,2027-05-30 02:19:47.368631,0,0,0.0,0.0,0.0,17922.53,50,567.0,Divorciado,Médio,19.0,Gerente,Própria,2,Sim,Sim,Sim,Sim
O001828,C01282,Cheque Especial,Nordeste,2019-11-17 19:32:43.404728,9186.97,60,11.84,2024-11-17 19:32:43.404728,120,1,5159.872167331321,3132.95,0.61,14495.6,42,382.0,Solteiro,Mestrado/Doutorado,5.6,Aposentado,Própria,3,Sim,Sim,Não,Sim
O001829,C00934,Financiamento Auto,Sul,2023-08-06 08:00:17.132655,40913.01,36,6.35,2026-08-06 08:00:17.132655,90,1,21685.740759659504,20021.4,0.92,11225.27,25,350.0,Divorciado,Fundamental,23.8,Analista,Outros,1,Sim,Sim,Não,Sim
O001830,C02491,Financiamento Auto,Centro-Oeste,2023-12-25 20:07:29.910996,43166.07,24,19.61,2025-12-25 20:07:29.910996,0,0,0.0,0.0,0.0,6787.0,45,626.0,União Estável,Superior,2.6,Aposentado,Financiada,5,Sim,Não,Sim,Não
O001831,C02674,Consignado,Sudeste,2020-12-25 12:21:44.472202,18102.02,12,21.16,2021-12-25 12:21:44.472202,180,1,11692.354397927762,4795.27,0.41,5185.48,57,795.0,Solteiro,Superior,25.0,Engenheiro,Cedido,0,Sim,Não,Sim,Não
O001832,C02117,Cheque Especial,Norte,2021-06-23 01:48:52.929695,8395.28,24,10.97,2023-06-23 01:48:52.929695,90,1,7000.725460364112,4566.29,0.65,9645.98,43,307.0,Divorciado,Pós-graduação,8.2,Professor,Alugada,4,Sim,Sim,Sim,Não
O001833,C02322,Cheque Especial,Norte,2023-09-06 07:27:46.876558,40023.21,36,20.69,2026-09-06 07:27:46.876558,0,0,0.0,0.0,0.0,14709.6,61,343.0,Solteiro,Fundamental,9.5,Autônomo,Alugada,1,Sim,Não,Não,Sim
O001834,C00560,Crédito Pessoal,Sul,2023-10-22 21:21:16.011541,1901.15,36,14.15,2026-10-22 21:21:16.011541,0,0,0.0,0.0,0.0,12975.73,45,564.0,Viúvo,Pós-graduação,25.1,Gerente,Própria,3,Sim,Sim,Sim,Não
O001835,C00849,Consignado,Centro-Oeste,2023-08-18 00:32:19.564311,31160.67,12,19.59,2024-08-18 00:32:19.564311,90,1,16968.658529974316,11915.4,0.7,10790.61,25,644.0,Viúvo,Mestrado/Doutorado,21.7,Aposentado,Outros,1,Sim,Não,Não,Não
O001836,C01346,Crédito Pessoal,Nordeste,2023-05-20 01:21:02.717298,17427.77,36,17.91,2026-05-20 01:21:02.717298,60,0,0.0,0.0,0.0,9371.63,22,370.0,União Estável,Médio,20.5,Estudante,Alugada,4,Sim,Sim,Sim,Sim
O001837,C01969,Consignado,Nordeste,2019-01-17 21:54:07.125942,30003.32,36,23.6,2022-01-17 21:54:07.125942,0,0,0.0,0.0,0.0,7688.46,53,791.0,Casado,Médio,25.8,Autônomo,Própria,4,Sim,Sim,Não,Não
O001838,C01386,Cartão de Crédito,Nordeste,2021-11-02 12:43:47.451018,39547.95,36,11.56,2024-11-02 12:43:47.451018,180,1,34384.42732133502,25162.21,0.73,7516.02,18,831.0,União Estável,Médio,6.3,Analista,Outros,3,Sim,Sim,Sim,Sim
O001839,C02618,Consignado,Nordeste,2019-07-15 19:46:12.921171,41522.54,24,7.2,2021-07-15 19:46:12.921171,120,1,29216.165097197234,13166.79,0.45,6502.28,50,499.0,Solteiro,Mestrado/Doutorado,3.8,Gerente,Alugada,4,Sim,Não,Sim,Não
O001840,C01955,Crédito Pessoal,Sul,2023-11-29 23:07:56.318340,49924.13,12,20.77,2024-11-29 23:07:56.318340,0,0,0.0,0.0,0.0,19969.43,35,349.0,Divorciado,Superior,9.9,Autônomo,Financiada,5,Sim,Não,Sim,Não
O001841,C00590,Cheque Especial,Sul,2020-06-03 07:48:01.342555,32191.15,24,21.26,2022-06-03 07:48:01.342555,0,0,0.0,0.0,0.0,4310.2,40,690.0,Divorciado,Superior,20.3,Analista,Financiada,3,Não,Não,Sim,Não
O001842,C00499,Consignado,Norte,2023-12-11 02:33:24.443590,11561.47,12,5.52,2024-12-11 02:33:24.443590,0,0,0.0,0.0,0.0,19526.3,36,413.0,Casado,Fundamental,27.4,Aposentado,Cedido,0,Sim,Não,Sim,Sim
O001843,C02252,Cheque Especial,Centro-Oeste,2021-09-18 12:33:40.247264,14167.07,36,7.52,2024-09-18 12:33:40.247264,0,0,0.0,0.0,0.0,18328.1,55,426.0,Divorciado,Médio,11.7,Gerente,Cedido,4,Sim,Não,Sim,Sim
O001844,C02823,Cartão de Crédito,Sudeste,2021-06-20 09:21:50.439498,22089.18,36,21.64,2024-06-20 09:21:50.439498,0,0,0.0,0.0,0.0,13235.73,20,733.0,União Estável,Fundamental,23.5,Gerente,Própria,2,Não,Não,Sim,Não
O001845,C01530,Financiamento Auto,Sul,2023-09-09 20:56:59.914501,42499.3,60,17.01,2028-09-09 20:56:59.914501,0,0,0.0,0.0,0.0,11474.48,48,646.0,Solteiro,Médio,9.9,Autônomo,Outros,1,Sim,Não,Sim,Não
O001846,C01639,Financiamento Auto,Nordeste,2023-04-03 04:24:59.578979,18659.32,36,14.06,2026-04-03 04:24:59.578979,0,0,0.0,0.0,0.0,19860.94,64,434.0,Solteiro,Médio,22.6,Analista,Financiada,1,Sim,Não,Sim,Não
O001847,C01133,Crédito Pessoal,Sudeste,2021-05-04 03:18:34.856912,34569.36,12,21.53,2022-05-04 03:18:34.856912,0,0,0.0,0.0,0.0,2999.35,67,499.0,Divorciado,Pós-graduação,26.6,Aposentado,Própria,2,Sim,Sim,Sim,Não
O001848,C01861,Consignado,Norte,2019-12-18 21:08:21.279814,2731.84,48,9.92,2023-12-18 21:08:21.279814,120,1,2005.3288525648495,1891.66,0.94,15864.28,41,501.0,Solteiro,Pós-graduação,3.7,Vendedor,Outros,3,Sim,Não,Sim,Sim
O001849,C00388,Cartão de Crédito,Nordeste,2019-07-25 13:55:41.277658,21787.87,12,11.5,2020-07-25 13:55:41.277658,90,1,13214.610001217174,6689.12,0.51,4782.63,19,432.0,Casado,Superior,2.2,Gerente,Alugada,5,Sim,Sim,Sim,Não
O001850,C00416,Cartão de Crédito,Centro-Oeste,2019-10-24 13:14:55.317266,8767.79,36,20.47,2022-10-24 13:14:55.317266,60,0,0.0,0.0,0.0,9796.24,64,776.0,Divorciado,Superior,1.5,Gerente,Própria,4,Sim,Sim,Sim,Não
O001851,C00901,Cheque Especial,Sudeste,2021-04-17 12:27:13.792383,46952.93,36,16.82,2024-04-17 12:27:13.792383,60,0,0.0,0.0,0.0,5345.9,59,495.0,União Estável,Superior,24.5,Vendedor,Financiada,5,Não,Não,Sim,Não
O001852,C01592,Crédito Pessoal,Norte,2020-04-14 12:12:06.314590,39676.06,48,9.17,2024-04-14 12:12:06.314590,0,0,0.0,0.0,0.0,19838.24,34,538.0,Divorciado,Fundamental,7.7,Aposentado,Alugada,2,Sim,Sim,Não,Sim
O001853,C00312,Cartão de Crédito,Sul,2019-12-06 19:31:09.220114,7367.67,36,22.88,2022-12-06 19:31:09.220114,30,0,0.0,0.0,0.0,2951.44,67,766.0,União Estável,Superior,3.5,Vendedor,Própria,0,Sim,Sim,Não,Sim
O001854,C02300,Consignado,Centro-Oeste,2022-09-06 07:51:49.761219,20391.64,60,24.89,2027-09-06 07:51:49.761219,15,0,0.0,0.0,0.0,7768.92,58,619.0,União Estável,Fundamental,26.8,Vendedor,Outros,4,Sim,Não,Não,Sim
O001855,C02036,Cartão de Crédito,Nordeste,2022-12-14 03:37:25.326574,4489.29,48,7.89,2026-12-14 03:37:25.326574,360,1,3809.8066376546058,2110.67,0.55,7965.87,26,423.0,Casado,Fundamental,3.4,Gerente,Outros,5,Sim,Sim,Sim,Não
O001856,C01608,Financiamento Auto,Sudeste,2021-11-02 04:49:03.151334,37454.65,24,10.93,2023-11-02 04:49:03.151334,30,0,0.0,0.0,0.0,16306.6,39,728.0,Solteiro,Mestrado/Doutorado,23.1,Professor,Outros,3,Sim,Sim,Não,Não
O001857,C01716,Crédito Pessoal,Norte,2022-10-14 00:59:04.060612,9972.59,60,19.99,2027-10-14 00:59:04.060612,30,0,0.0,0.0,0.0,19905.03,33,494.0,Solteiro,Fundamental,27.0,Engenheiro,Própria,1,Não,Não,Não,Não
O001858,C00203,Cheque Especial,Sudeste,2019-11-17 06:40:38.014049,40314.53,12,7.47,2020-11-17 06:40:38.014049,0,0,0.0,0.0,0.0,4490.13,59,349.0,Solteiro,Médio,0.6,Gerente,Própria,1,Não,Sim,Não,Não
O001859,C00110,Consignado,Centro-Oeste,2023-04-12 11:13:00.793839,4164.12,60,14.29,2028-04-12 11:13:00.793839,15,0,0.0,0.0,0.0,2924.13,58,600.0,União Estável,Superior,25.3,Professor,Alugada,4,Não,Não,Sim,Não
O001860,C00082,Financiamento Auto,Sul,2023-06-26 02:28:22.678097,28861.39,60,9.37,2028-06-26 02:28:22.678097,0,0,0.0,0.0,0.0,13031.02,37,469.0,Divorciado,Médio,18.0,Aposentado,Cedido,4,Sim,Não,Sim,Sim
O001861,C01620,Cartão de Crédito,Sul,2023-02-18 06:09:15.649569,30605.96,36,18.29,2026-02-18 06:09:15.649569,120,1,30154.259957535283,21217.47,0.7,15017.03,35,813.0,Solteiro,Superior,28.3,Autônomo,Cedido,2,Sim,Sim,Não,Sim
O001862,C00769,Crédito Pessoal,Centro-Oeste,2021-07-29 09:17:34.304781,17049.57,24,12.2,2023-07-29 09:17:34.304781,0,0,0.0,0.0,0.0,7828.51,22,447.0,União Estável,Fundamental,3.0,Engenheiro,Financiada,4,Sim,Não,Sim,Sim
O001863,C02241,Crédito Pessoal,Nordeste,2019-06-08 07:06:51.549689,8628.31,48,21.96,2023-06-08 07:06:51.549689,0,0,0.0,0.0,0.0,16199.7,39,474.0,União Estável,Mestrado/Doutorado,26.7,Professor,Cedido,3,Sim,Não,Não,Não
O001864,C00139,Consignado,Sudeste,2022-05-06 09:24:22.965682,16529.55,60,14.17,2027-05-06 09:24:22.965682,360,1,11579.64300231524,3868.05,0.33,8227.15,36,601.0,Casado,Fundamental,11.2,Autônomo,Alugada,4,Sim,Não,Não,Não
O001865,C00221,Cheque Especial,Nordeste,2019-12-04 05:24:59.781145,25027.83,36,15.73,2022-12-04 05:24:59.781145,120,1,13959.990604939188,8578.35,0.61,13665.84,65,480.0,Divorciado,Fundamental,7.8,Estudante,Cedido,2,Sim,Sim,Não,Não
O001866,C00861,Financiamento Auto,Norte,2019-09-14 14:48:00.550016,48470.83,60,22.78,2024-09-14 14:48:00.550016,15,0,0.0,0.0,0.0,15847.26,37,362.0,Viúvo,Médio,23.0,Analista,Financiada,0,Não,Sim,Não,Não
O001867,C02388,Cheque Especial,Nordeste,2020-08-13 13:45:11.339016,22623.62,24,20.37,2022-08-13 13:45:11.339016,60,0,0.0,0.0,0.0,12619.87,48,566.0,Solteiro,Superior,27.8,Professor,Cedido,0,Sim,Sim,Sim,Não
O001868,C02526,Consignado,Centro-Oeste,2020-03-28 16:27:44.152635,9874.4,48,21.18,2024-03-28 16:27:44.152635,0,0,0.0,0.0,0.0,6657.06,35,435.0,Viúvo,Fundamental,2.3,Professor,Outros,1,Sim,Não,Não,Não
