id_transacao,id_cliente,data_transacao,valor_transacao,tipo_transacao
2188,133,2025-03-13,1192.49,saque
2189,545,2024-12-17,7445.53,ted
2190,110,2024-09-27,2207.27,pagamento
2191,328,2024-08-26,898.39,ted
2192,384,2025-02-26,9453.75,doc
2193,414,2025-03-20,235.21,saque
2194,174,2024-12-29,1587.0,doc
2195,293,2024-07-14,2506.67,pagamento
2196,685,2024-06-17,2722.56,pagamento
2197,472,2025-02-24,3531.76,doc
2198,958,2024-10-21,667.39,ted
2199,472,2023-04-16,4543.78,pagamento
2200,702,2023-06-14,2361.59,doc
2201,821,2024-02-25,1501.76,doc
2202,305,2023-08-31,4403.1,pagamento
2203,13,2024-04-24,4509.65,doc
2204,341,2024-04-28,3720.13,pagamento
2205,167,2024-09-05,3397.42,pagamento
2206,580,2023-05-31,4820.71,pagamento
2207,77,2024-03-16,4089.09,doc
2208,291,2023-11-24,1842.9,doc
2209,889,2023-10-09,2192.26,pagamento
2210,902,2024-04-23,5893.73,doc
2211,764,2024-12-22,1645.32,saque
2212,329,2023-06-24,7453.45,doc
2213,699,2023-04-03,1603.12,saque
2214,524,2024-11-12,165.91,saque
2215,943,2024-12-23,4942.36,pagamento
2216,987,2024-07-26,5378.99,doc
2217,93,2024-06-13,5872.12,ted
2218,924,2024-05-22,1710.71,ted
2219,316,2023-10-06,2061.79,ted
2220,353,2024-02-08,9749.66,doc
2221,907,2023-07-28,1283.12,saque
2222,375,2024-05-01,735.35,pagamento
2223,950,2024-11-29,1731.0,ted
2224,796,2024-07-16,4862.14,doc
2225,486,2024-03-03,1806.87,pagamento
2226,937,2023-09-21,8280.15,ted
2227,733,2024-02-01,2346.05,doc
2228,977,2023-08-11,1112.04,pagamento
2229,767,2024-08-02,1353.16,saque
2230,722,2024-02-03,493.75,saque
2231,883,2024-08-15,147.04,pagamento
2232,454,2024-08-17,96.62,saque
2233,853,2025-02-07,334.1,saque
2234,435,2023-12-09,4145.4,doc
2235,364,2023-11-29,2029.34,pagamento
2236,667,2024-12-27,6961.68,ted
2237,413,2024-12-24,1896.79,ted
2238,988,2023-07-26,1160.67,pagamento
2239,48,2023-06-19,1967.57,saque
2240,668,2023-09-16,7055.19,ted
2241,387,2023-10-23,1130.88,doc
2242,772,2024-12-26,4411.0,pagamento
2243,162,2024-10-12,9948.17,doc
2244,349,2024-01-25,978.61,pagamento
2245,397,2023-09-26,1856.66,saque
2246,562,2023-11-26,7579.39,ted
2247,264,2024-03-10,1112.66,ted
2248,699,2023-08-01,921.28,saque
2249,988,2024-07-21,7367.11,doc
2250,907,2023-10-29,3134.29,ted
2251,703,2024-01-29,1731.75,saque
2252,666,2024-06-13,4583.97,doc
2253,235,2024-08-05,2821.56,pagamento
2254,477,2023-04-11,2154.26,pagamento
2255,607,2024-12-11,2386.08,pagamento
2256,237,2024-07-09,5831.91,ted
2257,840,2023-12-13,9524.77,doc
2258,554,2025-03-17,1977.87,doc
2259,335,2024-09-30,2586.57,pagamento
2260,502,2024-01-19,477.2,saque
2261,939,2024-07-18,5682.58,doc
2262,547,2025-01-23,2821.47,ted
2263,994,2025-01-31,9531.12,ted
2264,916,2024-01-24,2579.59,pagamento
2265,430,2023-03-25,2463.28,ted
2266,673,2024-03-11,4338.06,ted
2267,35,2023-06-02,5982.74,ted
2268,491,2024-05-27,881.05,doc
2269,261,2024-08-02,707.34,pagamento
2270,728,2024-11-13,5346.83,ted
2271,286,2023-03-24,165.53,saque
2272,892,2023-12-11,1903.95,ted
2273,659,2025-03-19,3198.88,pagamento
2274,662,2024-02-20,2121.95,doc
2275,518,2023-04-06,868.41,saque
2276,921,2025-02-21,1032.94,saque
2277,794,2023-12-22,2422.25,pagamento
2278,759,2024-02-10,758.6,saque
2279,17,2024-07-30,4946.33,ted
2280,392,2023-05-10,9378.75,doc
2281,504,2024-06-25,325.55,pagamento
2282,473,2024-04-20,3489.89,pagamento
2283,858,2024-08-19,1223.98,pagamento
2284,869,2024-12-17,1570.53,saque
2285,429,2023-07-02,1322.0,pagamento
2286,571,2023-04-21,6181.17,ted
2287,300,2024-07-23,253.27,saque
2288,377,2023-11-04,3906.53,pagamento
2289,204,2023-07-23,3956.41,ted
2290,504,2024-08-20,1972.62,pagamento
2291,575,2024-04-11,7796.85,ted
2292,39,2024-03-20,799.17,saque
2293,950,2023-11-08,3084.28,pagamento
2294,600,2023-09-29,8196.2,doc
2295,265,2023-12-06,1635.07,ted
2296,381,2025-02-10,636.1,saque
2297,171,2024-08-06,6893.33,doc
2298,161,2023-05-23,2934.41,ted
2299,83,2024-07-20,1720.65,pagamento
2300,794,2023-07-29,1389.7,saque
2301,796,2024-01-30,9499.78,ted
2302,13,2023-05-11,705.86,saque
2303,897,2025-03-11,3369.94,pagamento
2304,31,2025-03-10,9171.2,doc
2305,877,2024-06-30,876.82,doc
2306,677,2023-11-28,1519.32,saque
2307,223,2023-11-06,349.32,saque
2308,839,2024-04-01,5997.82,doc
2309,938,2023-10-06,313.83,saque
2310,428,2024-10-20,1563.87,pagamento
2311,858,2023-07-23,6095.24,ted
2312,975,2023-06-15,6663.85,ted
2313,524,2025-01-06,2571.16,doc
2314,182,2024-10-13,5576.46,ted
2315,53,2024-09-02,1535.98,saque
2316,928,2024-03-23,625.05,doc
2317,293,2024-06-21,7456.07,ted
2318,914,2023-08-26,4785.47,pagamento
2319,796,2023-06-20,4848.62,doc
2320,540,2024-09-24,1226.4,saque
2321,129,2023-11-15,3855.15,ted
2322,426,2025-01-07,68.65,saque
2323,326,2024-09-03,5928.76,doc
2324,976,2023-09-05,2967.74,pagamento
2325,947,2023-07-03,981.13,doc
2326,99,2023-12-18,4214.01,pagamento
2327,148,2024-12-01,6371.31,ted
2328,130,2023-12-19,1294.46,doc
2329,729,2024-08-13,4719.1,doc
2330,657,2024-01-31,112.47,pagamento
2331,5,2024-12-01,383.03,saque
2332,160,2024-06-28,1539.71,saque
2333,186,2024-04-27,1251.37,saque
2334,224,2024-01-19,2847.91,doc
2335,128,2023-07-19,9139.98,ted
2336,469,2023-10-30,234.05,saque
2337,145,2024-08-28,1717.8,pagamento
2338,60,2024-03-18,369.2,saque
2339,404,2023-11-10,2564.96,pagamento
2340,495,2023-04-11,3951.66,ted
2341,569,2023-05-10,2350.46,pagamento
2342,978,2023-10-12,3066.95,ted
2343,712,2024-05-13,2242.56,ted
2344,98,2023-04-15,9197.61,doc
2345,884,2024-03-20,9053.91,ted
2346,23,2024-05-30,1618.19,pagamento
2347,92,2023-07-05,208.58,pagamento
2348,582,2024-10-14,6198.38,doc
2349,759,2024-06-01,1515.52,saque
2350,277,2023-12-19,9527.39,doc
2351,200,2023-09-09,9516.56,ted
2352,50,2024-07-25,1403.18,saque
2353,532,2025-02-20,4114.41,doc
2354,861,2025-01-21,3017.43,doc
2355,496,2024-05-26,9243.12,ted
2356,777,2024-02-10,3209.36,doc
2357,290,2023-12-22,3807.32,pagamento
2358,768,2025-01-15,6206.78,ted
2359,393,2023-06-07,7747.96,doc
2360,263,2024-06-14,9747.95,ted
2361,203,2024-06-09,6468.28,doc
2362,52,2024-01-31,2367.5,pagamento
2363,519,2023-06-17,9949.29,ted
2364,378,2024-07-21,3980.59,pagamento
2365,142,2023-12-11,1630.33,saque
2366,37,2024-03-30,677.17,pagamento
2367,632,2024-07-11,1375.76,saque
2368,301,2024-07-23,6828.85,doc
2369,900,2024-03-12,2431.41,ted
2370,970,2024-02-29,1117.87,ted
2371,936,2024-10-01,1349.16,saque
2372,796,2023-06-15,4543.71,doc
2373,71,2024-12-30,8264.94,ted
2374,61,2024-12-22,8667.19,ted
2375,631,2024-05-05,2053.92,pagamento
2376,724,2024-01-29,358.18,saque
2377,889,2023-11-21,1224.06,pagamento
2378,949,2024-02-05,4012.52,pagamento
2379,434,2024-05-21,8152.08,ted
2380,212,2024-10-25,9993.85,ted
2381,109,2023-07-16,341.29,saque
2382,941,2024-12-27,3725.84,pagamento
2383,737,2024-06-06,4870.98,ted
2384,603,2025-01-14,8526.46,doc
2385,491,2024-07-21,2674.15,ted
2386,618,2024-10-11,2619.03,pagamento
2387,142,2023-07-29,921.16,ted
2388,470,2024-11-08,2305.63,pagamento
2389,803,2023-12-27,3577.47,pagamento
2390,951,2025-03-17,362.7,saque
2391,720,2024-12-21,3282.6,ted
2392,142,2023-07-19,1570.84,saque
2393,222,2024-09-15,2517.61,pagamento
2394,364,2023-11-25,1707.64,pagamento
2395,113,2023-10-07,2343.75,pagamento
2396,70,2024-11-07,1718.16,saque
2397,399,2023-06-04,1769.83,saque
2398,953,2024-07-10,1037.41,saque
2399,814,2024-08-31,755.52,saque
2400,97,2023-08-31,1556.11,ted
2401,98,2024-10-06,3424.32,pagamento
2402,88,2024-06-04,7911.93,doc
2403,912,2024-10-04,1609.72,ted
2404,724,2023-04-23,4082.16,pagamento
2405,39,2024-12-26,1834.41,pagamento
2406,621,2023-09-14,8943.19,doc
2407,43,2023-11-20,4341.37,pagamento
2408,686,2023-10-18,6138.89,doc
2409,559,2024-04-07,591.89,saque
2410,409,2024-12-14,2957.22,pagamento
2411,77,2024-03-25,7304.12,ted
2412,530,2023-07-25,4250.45,pagamento
2413,465,2023-10-13,6594.91,ted
2414,548,2024-10-21,986.37,saque
2415,760,2024-08-16,4118.43,doc
2416,396,2024-07-07,1074.09,doc
2417,357,2025-03-14,9948.98,doc
2418,719,2024-06-24,7493.39,doc
2419,815,2024-04-14,3589.64,ted
2420,264,2023-04-29,1118.5,pagamento
2421,434,2025-01-25,3150.69,ted
2422,503,2024-09-27,1689.93,pagamento
2423,706,2024-06-04,1421.75,saque
2424,913,2025-01-22,5232.4,ted
2425,920,2023-10-31,94.57,pagamento
2426,663,2024-05-02,6079.54,ted
2427,395,2023-08-05,7622.79,ted
2428,383,2025-02-16,3129.66,ted
2429,285,2024-06-12,4909.35,doc
2430,629,2024-11-17,1391.36,doc
2431,618,2023-05-10,478.96,saque
2432,239,2024-11-22,6428.27,doc
2433,350,2024-04-23,5122.8,ted
2434,761,2023-06-07,7460.51,doc
2435,361,2024-08-05,2515.24,doc
2436,998,2023-12-29,1466.61,saque
2437,439,2024-06-03,3386.68,ted
2438,143,2024-05-20,1442.31,saque
2439,410,2023-04-26,5732.76,ted
2440,707,2023-12-05,5070.75,doc
2441,974,2024-08-20,8412.26,ted
2442,296,2025-01-04,1616.68,saque
2443,488,2024-05-15,4123.66,ted
2444,868,2025-03-22,5156.91,doc
2445,573,2024-09-19,5319.76,doc
2446,263,2024-08-19,7070.48,ted
2447,576,2023-10-08,1436.11,saque
2448,259,2023-05-19,926.44,pagamento
2449,533,2024-03-29,1259.66,saque
2450,260,2023-07-28,2052.73,pagamento
2451,947,2023-04-15,5648.02,doc
2452,579,2023-04-13,1073.27,saque
2453,130,2024-05-20,107.83,saque
2454,257,2023-06-29,3615.82,doc
2455,394,2024-08-20,860.0,pagamento
2456,882,2023-06-02,8676.84,ted
2457,505,2025-03-20,642.95,saque
2458,255,2025-03-16,471.82,saque
2459,134,2023-07-29,9677.11,ted
2460,598,2024-06-05,6995.48,ted
2461,813,2025-03-10,923.31,pagamento
2462,350,2024-01-26,6371.48,ted
2463,815,2024-10-29,270.66,saque
2464,507,2023-05-17,3635.57,pagamento
2465,701,2024-09-20,4943.46,ted
2466,223,2024-07-27,5729.79,doc
2467,191,2024-06-20,7004.86,ted
2468,237,2023-09-06,955.45,saque
2469,545,2023-07-02,8688.14,ted
2470,44,2024-01-08,2963.98,ted
2471,130,2023-12-22,1830.83,pagamento
2472,622,2023-12-25,689.38,saque
2473,481,2024-11-19,705.11,saque
2474,587,2023-03-31,3019.28,ted
2475,957,2023-06-09,403.57,pagamento
2476,451,2024-11-09,503.2,pagamento
2477,546,2025-01-01,3950.94,ted
2478,805,2024-01-01,9843.12,doc
2479,124,2024-09-12,785.76,pagamento
2480,590,2023-08-27,707.32,saque
2481,477,2023-04-15,4717.99,ted
2482,840,2025-02-21,7612.77,ted
2483,787,2024-08-30,8418.36,ted
2484,134,2024-03-22,850.96,pagamento
2485,389,2025-03-10,1261.75,pagamento
2486,505,2024-09-27,9163.62,ted
2487,411,2023-09-05,917.63,saque
2488,561,2024-06-04,700.0,saque
2489,382,2024-11-09,1151.89,ted
2490,566,2023-09-04,7884.25,ted
2491,674,2024-05-08,1522.19,saque
2492,404,2023-04-12,4975.4,pagamento
2493,597,2024-07-05,4504.25,pagamento
2494,67,2023-08-11,760.24,saque
2495,198,2024-01-24,7694.75,ted
2496,280,2025-03-18,5758.11,doc
2497,883,2023-05-31,310.66,saque
2498,207,2023-05-05,1126.21,pagamento
2499,850,2024-03-18,3113.23,ted
2500,179,2023-12-28,3315.35,pagamento
2501,344,2024-06-18,1247.25,pagamento
2502,737,2024-06-26,697.36,saque
2503,529,2024-04-14,1586.03,saque
2504,857,2024-11-15,709.18,saque
2505,863,2024-05-22,4226.01,pagamento
2506,423,2025-01-29,1579.7,saque
2507,933,2023-03-26,5931.5,doc
2508,334,2023-07-01,3741.62,pagamento
2509,856,2024-06-01,7905.14,ted
2510,447,2024-11-24,8310.38,doc
2511,359,2023-10-24,1002.78,pagamento
2512,105,2023-07-31,7561.93,ted
2513,682,2023-09-20,1319.13,saque
2514,128,2024-06-18,9381.52,doc
2515,547,2023-11-22,895.09,saque
2516,66,2024-04-26,7883.67,doc
2517,657,2024-09-12,9693.98,doc
2518,618,2024-05-05,6016.89,doc
2519,761,2024-05-03,1785.69,saque
2520,514,2023-10-26,9791.0,doc
2521,712,2024-10-01,8392.23,ted
2522,398,2023-08-24,873.51,saque
2523,56,2023-04-13,8273.25,ted
2524,231,2024-03-29,2935.25,ted
2525,982,2025-03-23,8247.65,ted
2526,386,2025-02-22,9617.14,doc
2527,967,2024-04-22,1174.76,doc
2528,555,2024-02-21,216.66,saque
2529,891,2025-02-21,295.66,saque
2530,508,2024-10-26,575.42,pagamento
2531,752,2024-09-07,1428.89,pagamento
2532,448,2025-01-28,9036.81,doc
2533,654,2024-04-16,6371.36,ted
2534,521,2023-11-22,4152.67,pagamento
2535,751,2024-01-30,1303.15,saque
2536,68,2023-10-12,5586.28,doc
2537,131,2024-12-02,4406.38,pagamento
2538,652,2024-06-26,1816.97,saque
2539,1,2024-06-05,2017.7,pagamento
2540,391,2023-09-20,536.82,saque
2541,256,2024-11-23,9562.07,ted
2542,45,2023-10-12,5854.85,ted
2543,745,2023-10-30,4354.6,pagamento
2544,243,2024-12-02,3168.96,pagamento
2545,597,2023-05-12,7013.93,doc
2546,8,2024-05-14,1045.19,doc
2547,33,2024-04-19,930.34,saque
2548,449,2024-04-01,7935.98,doc
2549,37,2023-06-19,9772.9,ted
2550,34,2023-04-12,4574.78,ted
2551,212,2024-12-03,2917.85,pagamento
2552,608,2024-06-11,341.87,saque
2553,304,2024-07-09,2271.76,doc
2554,223,2024-12-27,8033.33,doc
2555,529,2024-02-18,4656.0,doc
2556,870,2023-11-29,3794.67,ted
2557,481,2024-01-31,225.7,saque
2558,484,2024-05-20,4552.02,pagamento
2559,547,2024-12-27,1981.93,saque
2560,402,2025-03-14,214.0,saque
2561,32,2024-09-26,4380.97,ted
2562,558,2023-10-04,1694.29,pagamento
2563,808,2024-12-01,2180.39,doc
2564,261,2025-02-10,246.26,saque
2565,342,2024-03-18,850.15,saque
2566,602,2024-08-16,8781.23,ted
2567,234,2023-05-19,6086.98,ted
2568,334,2025-02-08,6863.43,doc
2569,866,2024-12-24,7732.48,ted
2570,318,2024-05-27,6882.57,ted
2571,979,2024-04-23,3922.23,pagamento
2572,893,2024-02-04,601.97,pagamento
2573,282,2024-11-26,9511.54,ted
2574,191,2023-06-01,8251.29,doc
2575,486,2024-11-28,2182.36,pagamento
2576,510,2024-11-16,359.79,saque
2577,907,2024-06-23,1395.33,saque
2578,755,2024-10-07,1153.49,saque
2579,58,2023-12-17,2207.95,pagamento
2580,750,2024-05-19,3424.7,ted
2581,858,2024-02-04,5958.07,doc
2582,9,2024-05-08,1169.08,saque
2583,13,2024-03-09,6150.68,ted
2584,225,2024-04-19,1814.85,ted
2585,67,2024-03-12,2799.19,pagamento
2586,503,2023-04-08,5437.9,doc
2587,528,2024-02-18,3316.24,doc
2588,241,2024-06-23,9045.25,ted
2589,902,2024-04-29,1701.21,saque
2590,563,2023-04-17,1829.63,saque
2591,246,2023-04-10,2309.11,pagamento
2592,561,2023-05-11,5311.39,doc
2593,32,2023-12-05,2391.47,ted
2594,615,2023-10-14,6621.6,doc
2595,382,2023-08-03,2766.01,ted
2596,838,2024-06-11,2287.99,doc
2597,605,2023-09-02,5103.15,ted
2598,994,2024-06-14,1777.44,doc
2599,391,2023-12-07,970.04,doc
2600,10,2024-07-29,3760.87,ted
2601,88,2024-07-09,7165.74,ted
2602,789,2023-12-04,3488.17,doc
2603,335,2024-10-31,4364.04,ted
2604,654,2025-02-07,9228.18,ted
2605,492,2024-03-13,9891.29,doc
2606,360,2025-03-08,1264.89,ted
2607,343,2024-05-07,3072.97,ted
2608,96,2023-04-28,2937.35,ted
2609,248,2025-03-20,5249.81,ted
2610,486,2024-03-27,597.85,saque
2611,971,2024-02-13,3825.95,doc
2612,770,2023-06-07,2846.2,ted
2613,260,2023-12-11,3317.15,pagamento
2614,111,2023-03-25,1932.62,saque
2615,263,2024-10-25,5061.97,doc
2616,200,2024-04-10,94.2,saque
2617,165,2023-06-03,1630.25,saque
2618,677,2023-10-07,8719.31,ted
2619,383,2023-05-15,6648.76,doc
2620,296,2024-07-02,4212.61,ted
2621,241,2025-02-25,1563.81,saque
2622,685,2024-05-27,4300.3,pagamento
2623,618,2024-04-03,8713.14,doc
2624,708,2024-03-14,1667.58,pagamento
2625,295,2025-02-21,8916.05,doc
2626,700,2023-05-23,6485.47,doc
2627,900,2024-07-20,3170.94,ted
2628,706,2023-09-11,175.12,saque
2629,27,2024-09-22,5055.67,doc
2630,658,2024-11-05,1490.64,ted
2631,117,2024-09-21,6061.97,doc
2632,236,2024-04-13,3785.35,doc
2633,764,2025-01-19,2444.57,ted
2634,276,2024-05-17,691.45,pagamento
2635,836,2023-07-16,1866.49,saque
2636,715,2024-06-23,9305.94,doc
2637,902,2025-02-26,3613.97,ted
2638,919,2024-09-04,7207.39,doc
2639,426,2023-12-25,4630.51,pagamento
2640,893,2025-02-24,7227.86,doc
2641,741,2024-03-14,2212.22,ted
2642,416,2024-12-22,5298.11,doc
2643,901,2024-08-08,1049.39,pagamento
2644,685,2023-11-15,2073.62,pagamento
2645,406,2023-12-24,339.66,saque
2646,575,2024-01-11,4852.66,pagamento
2647,594,2024-10-06,993.12,saque
2648,564,2024-08-22,3384.59,pagamento
2649,465,2024-08-26,1618.32,ted
2650,411,2024-01-06,6485.5,doc
2651,479,2025-02-13,9033.56,ted
2652,72,2023-11-19,1940.84,saque
2653,862,2024-12-14,5396.95,ted
2654,380,2024-02-25,1333.29,saque
2655,743,2024-10-20,7173.69,ted
2656,136,2025-02-09,1381.07,ted
2657,848,2024-08-07,2460.52,pagamento
2658,519,2023-08-18,9576.89,doc
2659,977,2024-07-28,3620.04,pagamento
2660,558,2024-12-11,2068.83,ted
2661,115,2025-01-16,954.03,saque
2662,126,2024-03-02,1843.25,saque
2663,500,2024-01-12,3540.13,pagamento
2664,174,2024-01-16,2737.2,doc
2665,385,2023-10-15,389.11,pagamento
2666,817,2024-05-11,440.72,saque
2667,16,2024-12-26,1464.74,pagamento
2668,620,2025-01-17,6846.58,doc
2669,339,2024-09-27,3629.81,ted
2670,76,2024-11-01,7825.9,doc
2671,780,2024-10-21,9297.41,doc
2672,500,2024-12-02,3803.48,ted
2673,366,2025-01-20,880.27,saque
2674,678,2024-05-15,2188.16,doc
2675,28,2023-11-23,7653.38,ted
2676,427,2023-08-24,8350.45,doc
2677,159,2025-03-11,668.91,saque
2678,90,2024-10-19,3742.18,pagamento
2679,829,2023-09-14,138.06,saque
2680,740,2024-04-15,7993.12,ted
2681,270,2024-04-05,1372.67,saque
2682,690,2023-12-27,1453.0,saque
2683,457,2024-12-24,794.47,pagamento
2684,839,2023-05-12,4909.05,ted
2685,467,2023-11-10,7390.98,doc
2686,776,2024-12-31,2091.79,pagamento
2687,244,2024-05-02,5409.3,ted
2688,396,2024-10-21,6202.09,ted
2689,58,2024-08-05,1947.63,pagamento
2690,48,2024-01-31,1886.87,saque
2691,59,2023-09-21,1698.93,pagamento
2692,412,2023-08-20,1964.25,saque
2693,116,2024-04-17,1880.07,saque
2694,957,2024-02-06,6251.92,ted
2695,437,2023-05-17,675.9,saque
2696,250,2024-01-04,5504.52,ted
2697,343,2024-07-23,8440.42,ted
2698,240,2023-08-20,2377.18,ted
2699,203,2025-01-24,1204.63,pagamento
2700,287,2024-05-14,2304.07,pagamento
2701,337,2024-09-08,655.71,pagamento
2702,231,2024-05-04,7948.9,doc
2703,644,2024-09-29,4143.39,doc
2704,809,2024-08-14,3970.92,pagamento
2705,174,2024-03-11,9068.89,doc
2706,78,2024-07-10,4834.81,ted
2707,253,2023-04-25,4026.73,ted
2708,971,2023-10-06,1006.64,doc
2709,864,2023-12-10,1109.42,saque
2710,107,2024-09-11,3081.91,ted
2711,342,2024-07-16,1997.45,saque
2712,117,2024-05-29,7889.98,doc
2713,738,2023-09-07,2890.03,pagamento
2714,102,2024-02-07,3401.35,pagamento
2715,773,2023-10-06,9861.16,ted
2716,266,2023-09-11,3078.01,ted
2717,406,2024-09-26,4897.91,pagamento
2718,31,2025-01-27,3596.98,ted
2719,478,2024-12-20,381.92,saque
2720,111,2023-09-28,3701.34,doc
2721,196,2023-04-18,134.76,saque
2722,887,2023-09-27,7740.91,doc
2723,581,2024-02-14,9862.02,doc
2724,871,2023-10-25,9528.65,doc
2725,990,2023-11-19,1504.54,saque
2726,285,2024-12-28,2870.46,ted
2727,27,2023-04-09,1730.76,ted
2728,425,2024-06-08,3900.03,doc
2729,848,2023-04-18,835.94,pagamento
2730,43,2023-05-21,4960.18,pagamento
2731,266,2024-12-29,1925.85,saque
2732,748,2024-08-17,2063.35,doc
2733,83,2025-01-21,2498.61,pagamento
2734,866,2025-01-02,7465.59,doc
2735,962,2023-05-16,972.51,pagamento
2736,258,2023-12-21,5854.76,doc
2737,956,2023-12-23,5077.96,ted
2738,175,2024-02-21,1819.99,doc
2739,814,2023-10-01,9322.88,doc
2740,915,2024-08-10,137.28,pagamento
2741,570,2024-04-30,6477.58,ted
2742,169,2023-10-08,1992.33,saque
2743,236,2024-03-14,1106.39,ted
2744,477,2023-07-12,6450.68,ted
2745,88,2024-09-16,1855.47,ted
2746,828,2023-08-25,1446.47,saque
2747,58,2024-09-01,8947.41,ted
2748,525,2023-09-13,903.09,ted
2749,643,2024-03-10,1384.27,saque
2750,511,2024-07-26,3432.5,pagamento
2751,984,2023-08-24,7080.01,doc
2752,857,2023-04-29,3999.78,doc
2753,228,2025-02-07,243.69,saque
2754,677,2023-03-25,2317.45,doc
2755,889,2024-08-31,3222.19,doc
2756,147,2025-01-23,4182.63,pagamento
2757,848,2023-04-25,4503.92,doc
2758,287,2023-09-11,2111.85,pagamento
2759,802,2023-11-11,3220.22,ted
2760,996,2025-01-03,365.33,saque
2761,561,2024-10-05,5931.33,doc
2762,545,2024-02-08,2136.57,pagamento
2763,684,2024-10-22,9084.5,ted
2764,478,2024-01-06,508.11,saque
2765,489,2023-05-20,3950.18,doc
2766,655,2024-07-27,5245.22,ted
2767,27,2023-06-09,462.19,pagamento
2768,145,2023-05-11,8651.74,ted
2769,121,2023-08-26,3480.96,pagamento
2770,382,2023-07-01,4434.28,doc
2771,418,2024-05-04,6431.74,ted
2772,630,2025-02-20,8393.58,doc
2773,84,2024-12-12,1873.42,saque
2774,334,2023-08-24,8336.87,doc
2775,661,2025-01-25,1138.89,pagamento
2776,347,2023-09-24,794.0,saque
2777,408,2023-09-20,77.88,pagamento
2778,988,2024-11-19,1961.9,saque
2779,250,2024-11-28,5027.59,doc
2780,842,2023-04-13,821.42,saque
2781,903,2023-08-14,1160.52,pagamento
2782,849,2024-11-15,118.14,pagamento
2783,415,2025-03-01,424.23,pagamento
2784,333,2024-08-07,486.06,pagamento
2785,329,2024-09-01,6115.17,doc
2786,798,2024-08-03,1392.29,saque
2787,359,2024-06-11,1044.26,saque
2788,360,2024-01-10,1173.8,saque
2789,465,2024-06-16,1699.62,saque
2790,365,2024-12-24,8112.47,doc
2791,414,2023-05-11,2314.93,ted
2792,527,2023-06-10,2396.66,doc
2793,444,2024-01-18,6935.63,ted
2794,64,2023-04-14,201.18,pagamento
2795,324,2023-05-09,1231.75,ted
2796,341,2024-07-10,8305.09,ted
2797,892,2024-03-22,7501.31,ted
2798,293,2023-07-11,378.83,saque
2799,162,2024-02-16,3284.62,ted
2800,455,2023-08-01,4390.61,pagamento
2801,132,2023-10-26,859.17,saque
2802,219,2024-11-23,123.9,pagamento
